Order ID,Date,Year,Quarter,Month,Week,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel,Payment Method
20278,2024-11-02,2024,Q4,Nov,44,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Corporate,8,929,0.0,7432.0,5515.69,1916.31,0.2578,Affiliate,Cash
20279,2024-11-03,2024,Q4,Nov,44,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Small Business,7,1064,0.1,6703.2,4384.45,2318.75,0.3459,Social Media,Digital Wallet
20280,2024-12-18,2024,Q4,Dec,51,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Consumer,6,979,0.15,4992.9,3725.41,1267.49,0.2539,Direct,Cash
20281,2024-08-21,2024,Q3,Aug,34,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Online,Consumer,23,577,0.15,11280.35,6383.68,4896.67,0.4341,Google Ads,Card
20282,2024-10-07,2024,Q4,Oct,41,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Small Business,6,1081,0.05,6161.7,3573.07,2588.63,0.4201,Direct,Card
20283,2024-07-18,2024,Q3,Jul,29,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Distributor,Small Business,16,65,0.1,936.0,518.49,417.51,0.4461,Social Media,Transfer
20284,2024-11-27,2024,Q4,Nov,48,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Online,Consumer,11,340,0.1,3366.0,1893.02,1472.98,0.4376,Affiliate,Cash
20285,2024-03-29,2024,Q1,Mar,13,West,Colorado,Denver,Accessories,Mouse,ClickPro,Retail,Corporate,12,771,0.1,8326.8,4941.34,3385.46,0.4066,Social Media,Cash
20286,2024-12-26,2024,Q4,Dec,52,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Online,Corporate,21,1199,0.05,23920.05,17295.4,6624.65,0.2769,Social Media,Cash
20287,2024-07-01,2024,Q3,Jul,27,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Online,Small Business,19,1108,0.15,17894.2,10250.74,7643.46,0.4271,Affiliate,Cash
20288,2024-01-16,2024,Q1,Jan,3,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Online,Corporate,14,844,0.05,11225.2,8085.78,3139.42,0.2797,Affiliate,Cash
20289,2024-07-17,2024,Q3,Jul,29,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Distributor,Corporate,22,1003,0.0,22066.0,14940.04,7125.96,0.3229,Google Ads,Transfer
20290,2024-06-23,2024,Q2,Jun,25,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Retail,Small Business,18,967,0.15,14795.1,10506.36,4288.74,0.2899,Google Ads,Cash
20291,2024-11-20,2024,Q4,Nov,47,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Distributor,Corporate,18,524,0.0,9432.0,5852.32,3579.68,0.3795,Email,Cash
20292,2024-04-17,2024,Q2,Apr,16,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Retail,Small Business,5,156,0.05,741.0,484.12,256.88,0.3467,Google Ads,Transfer
20293,2024-09-27,2024,Q3,Sep,39,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Retail,Small Business,23,681,0.05,14879.85,10705.72,4174.13,0.2805,Direct,Transfer
20294,2024-11-02,2024,Q4,Nov,44,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Distributor,Corporate,19,712,0.05,12851.6,7638.16,5213.44,0.4057,Email,Card
20295,2024-11-18,2024,Q4,Nov,47,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Distributor,Small Business,17,849,0.05,13711.35,9558.91,4152.44,0.3028,Direct,Digital Wallet
20296,2024-02-12,2024,Q1,Feb,7,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Retail,Corporate,13,932,0.1,10904.4,6505.27,4399.13,0.4034,Google Ads,Transfer
20297,2024-12-30,2024,Q4,Dec,1,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Retail,Small Business,18,354,0.1,5734.8,3353.66,2381.14,0.4152,Affiliate,Transfer
20298,2024-10-26,2024,Q4,Oct,43,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Corporate,7,634,0.05,4216.1,2639.17,1576.93,0.374,Direct,Digital Wallet
20299,2024-09-14,2024,Q3,Sep,37,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Retail,Consumer,6,877,0.15,4472.7,3291.18,1181.52,0.2642,Email,Transfer
20300,2024-04-27,2024,Q2,Apr,17,South,Texas,Dallas,Accessories,Headphones,SoundMax,Distributor,Small Business,7,89,0.0,623.0,453.76,169.24,0.2717,Google Ads,Card
20301,2024-08-04,2024,Q3,Aug,31,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Small Business,22,185,0.15,3459.5,2349.69,1109.81,0.3208,Google Ads,Digital Wallet
20302,2024-07-16,2024,Q3,Jul,29,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Retail,Corporate,18,1065,0.15,16294.5,9978.21,6316.29,0.3876,Email,Transfer
20303,2024-12-26,2024,Q4,Dec,52,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Online,Small Business,1,593,0.0,593.0,435.12,157.88,0.2662,Email,Digital Wallet
20304,2024-02-09,2024,Q1,Feb,6,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Corporate,24,570,0.05,12996.0,8866.35,4129.65,0.3178,Google Ads,Card
20305,2024-06-16,2024,Q2,Jun,24,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Retail,Consumer,11,584,0.05,6102.8,3939.5,2163.3,0.3545,Social Media,Cash
20306,2024-06-11,2024,Q2,Jun,24,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Retail,Corporate,8,944,0.1,6796.8,4825.11,1971.69,0.2901,Email,Cash
20307,2024-10-08,2024,Q4,Oct,41,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,25,681,0.15,14471.25,8569.68,5901.57,0.4078,Email,Transfer
20308,2024-12-09,2024,Q4,Dec,50,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Online,Small Business,2,140,0.1,252.0,141.4,110.6,0.4389,Social Media,Card
20309,2024-05-17,2024,Q2,May,20,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Online,Corporate,6,311,0.1,1679.4,966.11,713.29,0.4247,Social Media,Transfer
20310,2024-01-17,2024,Q1,Jan,3,West,Colorado,Denver,Accessories,Headphones,SoundMax,Online,Small Business,19,1340,0.1,22914.0,16044.67,6869.33,0.2998,Social Media,Digital Wallet
20311,2024-03-27,2024,Q1,Mar,13,South,Florida,Miami,Accessories,Keyboard,KeyPro,Distributor,Small Business,23,1048,0.05,22898.8,14492.53,8406.27,0.3671,Email,Cash
20312,2024-03-26,2024,Q1,Mar,13,South,Florida,Miami,Accessories,Headphones,SoundMax,Distributor,Consumer,5,445,0.15,1891.25,1283.01,608.24,0.3216,Affiliate,Card
20313,2024-02-24,2024,Q1,Feb,8,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Retail,Consumer,5,364,0.15,1547.0,991.16,555.84,0.3593,Social Media,Card
20314,2024-09-02,2024,Q3,Sep,36,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Online,Consumer,5,739,0.0,3695.0,2669.89,1025.11,0.2774,Email,Transfer
20315,2024-01-30,2024,Q1,Jan,5,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Distributor,Small Business,13,1168,0.05,14424.8,9701.85,4722.95,0.3274,Email,Cash
20316,2024-02-15,2024,Q1,Feb,7,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Distributor,Small Business,17,546,0.0,9282.0,5383.4,3898.6,0.42,Affiliate,Cash
20317,2024-03-02,2024,Q1,Mar,9,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Retail,Consumer,1,589,0.1,530.1,299.02,231.08,0.4359,Social Media,Card
20318,2024-03-08,2024,Q1,Mar,10,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Retail,Small Business,8,1230,0.1,8856.0,6625.98,2230.02,0.2518,Direct,Cash
20319,2024-09-13,2024,Q3,Sep,37,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,3,105,0.0,315.0,197.65,117.35,0.3725,Affiliate,Transfer
20320,2024-08-28,2024,Q3,Aug,35,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Retail,Corporate,24,125,0.05,2850.0,2077.35,772.65,0.2711,Affiliate,Card
20321,2024-11-23,2024,Q4,Nov,47,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Small Business,13,555,0.0,7215.0,5378.67,1836.33,0.2545,Social Media,Card
20322,2024-07-04,2024,Q3,Jul,27,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Retail,Small Business,19,136,0.15,2196.4,1587.6,608.8,0.2772,Direct,Cash
20323,2024-05-15,2024,Q2,May,20,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Distributor,Small Business,18,729,0.1,11809.8,6939.01,4870.79,0.4124,Google Ads,Digital Wallet
20324,2024-01-02,2024,Q1,Jan,1,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Distributor,Small Business,4,1234,0.15,4195.6,2942.02,1253.58,0.2988,Direct,Cash
20325,2024-09-21,2024,Q3,Sep,38,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Corporate,21,938,0.05,18713.1,11090.99,7622.11,0.4073,Social Media,Cash
20326,2024-09-26,2024,Q3,Sep,39,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Online,Small Business,20,1081,0.05,20539.0,12288.44,8250.56,0.4017,Affiliate,Cash
20327,2024-08-12,2024,Q3,Aug,33,South,Florida,Miami,Furniture,Chair,ComfortSeat,Retail,Consumer,13,293,0.15,3237.65,1793.99,1443.66,0.4459,Email,Transfer
20328,2024-05-26,2024,Q2,May,21,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Distributor,Corporate,1,99,0.1,89.1,61.15,27.95,0.3137,Email,Cash
20329,2024-02-11,2024,Q1,Feb,6,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Retail,Corporate,18,1048,0.15,16034.4,10898.79,5135.61,0.3203,Email,Transfer
20330,2024-07-12,2024,Q3,Jul,28,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Retail,Consumer,19,124,0.1,2120.4,1458.54,661.86,0.3121,Email,Transfer
20331,2024-08-16,2024,Q3,Aug,33,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Retail,Consumer,9,266,0.0,2394.0,1740.19,653.81,0.2731,Direct,Digital Wallet
20332,2024-04-24,2024,Q2,Apr,17,West,California,Los Angeles,Accessories,Headphones,SoundMax,Online,Consumer,15,216,0.15,2754.0,1874.53,879.47,0.3193,Google Ads,Digital Wallet
20333,2024-03-11,2024,Q1,Mar,11,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Online,Consumer,23,1251,0.05,27334.35,16118.6,11215.75,0.4103,Direct,Card
20334,2024-04-03,2024,Q2,Apr,14,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Retail,Consumer,14,1155,0.0,16170.0,10376.2,5793.8,0.3583,Affiliate,Transfer
20335,2024-08-27,2024,Q3,Aug,35,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Retail,Corporate,2,321,0.05,609.9,336.13,273.77,0.4489,Affiliate,Digital Wallet
20336,2024-11-03,2024,Q4,Nov,44,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Retail,Corporate,2,1329,0.15,2259.3,1356.11,903.19,0.3998,Email,Cash
20337,2024-12-01,2024,Q4,Dec,48,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Retail,Consumer,25,461,0.15,9796.25,5676.04,4120.21,0.4206,Email,Transfer
20338,2024-08-02,2024,Q3,Aug,31,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Retail,Corporate,9,237,0.0,2133.0,1578.55,554.45,0.2599,Social Media,Digital Wallet
20339,2024-01-06,2024,Q1,Jan,1,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Retail,Small Business,20,821,0.1,14778.0,10397.16,4380.84,0.2964,Direct,Cash
20340,2024-01-28,2024,Q1,Jan,4,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,6,676,0.0,4056.0,2813.69,1242.31,0.3063,Social Media,Transfer
20341,2024-11-23,2024,Q4,Nov,47,South,Florida,Miami,Electronics,Tablet,Tab Elite,Distributor,Consumer,5,1099,0.0,5495.0,3705.01,1789.99,0.3257,Social Media,Cash
20342,2024-08-18,2024,Q3,Aug,33,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Retail,Consumer,24,183,0.15,3733.2,2626.18,1107.02,0.2965,Google Ads,Digital Wallet
20343,2024-07-04,2024,Q3,Jul,27,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Online,Corporate,21,1146,0.0,24066.0,16004.01,8061.99,0.335,Direct,Digital Wallet
20344,2024-07-15,2024,Q3,Jul,29,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,17,1400,0.15,20230.0,14310.22,5919.78,0.2926,Affiliate,Card
20345,2024-06-26,2024,Q2,Jun,26,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Retail,Small Business,23,591,0.0,13593.0,9368.48,4224.52,0.3108,Google Ads,Transfer
20346,2024-12-25,2024,Q4,Dec,52,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,24,309,0.15,6303.6,4128.55,2175.05,0.345,Google Ads,Cash
20347,2024-08-14,2024,Q3,Aug,33,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Online,Consumer,21,121,0.15,2159.85,1600.77,559.08,0.2589,Direct,Digital Wallet
20348,2024-07-13,2024,Q3,Jul,28,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,20,752,0.15,12784.0,8773.43,4010.57,0.3137,Social Media,Card
20349,2024-08-17,2024,Q3,Aug,33,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Online,Small Business,12,574,0.0,6888.0,4352.75,2535.25,0.3681,Affiliate,Card
20350,2024-04-21,2024,Q2,Apr,16,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Small Business,14,436,0.0,6104.0,4170.56,1933.44,0.3167,Direct,Card
20351,2024-06-17,2024,Q2,Jun,25,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Retail,Small Business,3,505,0.1,1363.5,917.19,446.31,0.3273,Social Media,Transfer
20352,2024-05-30,2024,Q2,May,22,South,Texas,Dallas,Accessories,Mouse,ClickPro,Retail,Consumer,3,447,0.05,1273.95,760.94,513.01,0.4027,Email,Card
20353,2024-08-12,2024,Q3,Aug,33,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Distributor,Consumer,1,1102,0.15,936.7,621.24,315.46,0.3368,Google Ads,Card
20354,2024-04-01,2024,Q2,Apr,14,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,5,1296,0.1,5832.0,4116.69,1715.31,0.2941,Direct,Transfer
20355,2024-04-24,2024,Q2,Apr,17,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Online,Consumer,6,209,0.15,1065.9,731.25,334.65,0.314,Affiliate,Transfer
20356,2024-03-16,2024,Q1,Mar,11,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Retail,Small Business,24,112,0.1,2419.2,1448.78,970.42,0.4011,Social Media,Transfer
20357,2024-01-15,2024,Q1,Jan,3,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Retail,Consumer,13,368,0.0,4784.0,3003.1,1780.9,0.3723,Social Media,Digital Wallet
20358,2024-05-14,2024,Q2,May,20,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,24,1057,0.05,24099.6,14817.34,9282.26,0.3852,Google Ads,Digital Wallet
20359,2024-05-06,2024,Q2,May,19,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Distributor,Corporate,10,300,0.15,2550.0,1841.21,708.79,0.278,Direct,Digital Wallet
20360,2024-12-12,2024,Q4,Dec,50,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Online,Corporate,17,1370,0.05,22125.5,14225.78,7899.72,0.357,Direct,Card
20361,2024-08-29,2024,Q3,Aug,35,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,5,533,0.0,2665.0,1582.97,1082.03,0.406,Social Media,Card
20362,2024-06-03,2024,Q2,Jun,23,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Retail,Corporate,13,1100,0.1,12870.0,8409.29,4460.71,0.3466,Google Ads,Cash
20363,2024-12-29,2024,Q4,Dec,52,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Distributor,Corporate,1,1026,0.15,872.1,512.65,359.45,0.4122,Email,Card
20364,2024-10-11,2024,Q4,Oct,41,South,Florida,Miami,Furniture,Chair,ComfortSeat,Distributor,Consumer,9,301,0.0,2709.0,1939.2,769.8,0.2842,Email,Cash
20365,2024-11-10,2024,Q4,Nov,45,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Online,Small Business,8,1373,0.05,10434.8,6681.34,3753.46,0.3597,Email,Cash
20366,2024-02-06,2024,Q1,Feb,6,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Retail,Corporate,21,144,0.15,2570.4,1455.34,1115.06,0.4338,Affiliate,Transfer
20367,2024-03-31,2024,Q1,Mar,13,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,19,598,0.05,10793.9,7867.55,2926.35,0.2711,Direct,Digital Wallet
20368,2024-07-24,2024,Q3,Jul,30,South,Florida,Miami,Electronics,Tablet,Tab Elite,Online,Corporate,9,1004,0.0,9036.0,5167.58,3868.42,0.4281,Google Ads,Cash
20369,2024-07-28,2024,Q3,Jul,30,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Retail,Small Business,1,892,0.0,892.0,542.27,349.73,0.3921,Email,Card
20370,2024-10-16,2024,Q4,Oct,42,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Retail,Corporate,12,413,0.15,4212.6,2725.84,1486.76,0.3529,Direct,Card
20371,2024-09-18,2024,Q3,Sep,38,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Online,Small Business,24,992,0.0,23808.0,13603.87,10204.13,0.4286,Email,Cash
20372,2024-03-02,2024,Q1,Mar,9,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Distributor,Small Business,18,1393,0.15,21312.9,12991.93,8320.97,0.3904,Social Media,Cash
20373,2024-07-02,2024,Q3,Jul,27,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Corporate,21,571,0.1,10791.9,7533.25,3258.65,0.302,Google Ads,Cash
20374,2024-04-06,2024,Q2,Apr,14,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Corporate,17,989,0.05,15972.35,9686.09,6286.26,0.3936,Affiliate,Transfer
20375,2024-05-12,2024,Q2,May,19,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Online,Small Business,20,764,0.05,14516.0,8299.3,6216.7,0.4283,Social Media,Transfer
20376,2024-05-17,2024,Q2,May,20,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Retail,Small Business,6,1213,0.15,6186.3,4291.15,1895.15,0.3063,Google Ads,Digital Wallet
20377,2024-06-07,2024,Q2,Jun,23,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Corporate,4,508,0.0,2032.0,1513.83,518.17,0.255,Direct,Cash
20378,2024-03-19,2024,Q1,Mar,12,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Distributor,Small Business,25,1000,0.15,21250.0,15325.19,5924.81,0.2788,Google Ads,Digital Wallet
20379,2024-02-28,2024,Q1,Feb,9,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Consumer,24,561,0.05,12790.8,8398.71,4392.09,0.3434,Google Ads,Cash
20380,2024-04-26,2024,Q2,Apr,17,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Online,Small Business,10,488,0.0,4880.0,3366.8,1513.2,0.3101,Affiliate,Card
20381,2024-09-29,2024,Q3,Sep,39,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,18,72,0.1,1166.4,739.52,426.88,0.366,Social Media,Transfer
20382,2024-08-10,2024,Q3,Aug,32,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Retail,Corporate,9,433,0.05,3702.15,2275.04,1427.11,0.3855,Google Ads,Digital Wallet
20383,2024-09-06,2024,Q3,Sep,36,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Retail,Consumer,16,534,0.15,7262.4,4539.62,2722.78,0.3749,Affiliate,Card
20384,2024-10-02,2024,Q4,Oct,40,South,Florida,Miami,Electronics,Phone,Galaxy Max,Online,Corporate,14,1262,0.0,17668.0,11231.12,6436.88,0.3643,Affiliate,Card
20385,2024-04-28,2024,Q2,Apr,17,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,3,873,0.0,2619.0,1892.71,726.29,0.2773,Social Media,Cash
20386,2024-08-31,2024,Q3,Aug,35,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Consumer,7,902,0.15,5366.9,4018.24,1348.66,0.2513,Social Media,Transfer
20387,2024-02-10,2024,Q1,Feb,6,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Online,Corporate,2,1257,0.15,2136.9,1526.65,610.25,0.2856,Social Media,Cash
20388,2024-12-05,2024,Q4,Dec,49,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Retail,Consumer,14,1024,0.0,14336.0,8986.99,5349.01,0.3731,Google Ads,Card
20389,2024-12-17,2024,Q4,Dec,51,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Online,Small Business,13,1017,0.0,13221.0,7816.39,5404.61,0.4088,Social Media,Card
20390,2024-10-01,2024,Q4,Oct,40,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Retail,Small Business,9,224,0.1,1814.4,1289.11,525.29,0.2895,Affiliate,Cash
20391,2024-01-30,2024,Q1,Jan,5,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Retail,Corporate,24,524,0.15,10689.6,6484.44,4205.16,0.3934,Affiliate,Transfer
20392,2024-07-01,2024,Q3,Jul,27,West,Colorado,Denver,Accessories,Mouse,ClickPro,Retail,Corporate,18,491,0.05,8396.1,6235.1,2161.0,0.2574,Social Media,Digital Wallet
20393,2024-08-10,2024,Q3,Aug,32,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Corporate,5,91,0.05,432.25,289.6,142.65,0.33,Affiliate,Transfer
20394,2024-10-20,2024,Q4,Oct,42,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Corporate,11,264,0.05,2758.8,1838.67,920.13,0.3335,Direct,Cash
20395,2024-05-17,2024,Q2,May,20,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Corporate,21,894,0.0,18774.0,12859.51,5914.49,0.315,Affiliate,Digital Wallet
20396,2024-07-19,2024,Q3,Jul,29,South,Florida,Miami,Furniture,Chair,ComfortSeat,Online,Corporate,23,1111,0.1,22997.7,13198.04,9799.66,0.4261,Affiliate,Transfer
20397,2024-04-11,2024,Q2,Apr,15,South,Florida,Miami,Accessories,Mouse,ClickPro,Distributor,Consumer,6,135,0.1,729.0,505.52,223.48,0.3066,Google Ads,Digital Wallet
20398,2024-06-26,2024,Q2,Jun,26,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Online,Consumer,17,329,0.05,5313.35,3830.41,1482.94,0.2791,Google Ads,Card
20399,2024-08-17,2024,Q3,Aug,33,South,Texas,Dallas,Accessories,Headphones,SoundMax,Distributor,Small Business,17,116,0.1,1774.8,997.75,777.05,0.4378,Affiliate,Cash
20400,2024-01-11,2024,Q1,Jan,2,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Distributor,Consumer,2,347,0.0,694.0,508.65,185.35,0.2671,Google Ads,Cash
20401,2024-07-10,2024,Q3,Jul,28,West,Colorado,Denver,Accessories,Mouse,ClickPro,Distributor,Corporate,11,851,0.15,7956.85,5321.68,2635.17,0.3312,Direct,Cash
20402,2024-06-20,2024,Q2,Jun,25,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,21,540,0.05,10773.0,6803.87,3969.13,0.3684,Google Ads,Cash
20403,2024-01-01,2024,Q1,Jan,1,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Retail,Small Business,12,548,0.15,5589.6,3528.25,2061.35,0.3688,Direct,Digital Wallet
20404,2024-07-07,2024,Q3,Jul,27,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Online,Small Business,22,646,0.05,13501.4,8364.08,5137.32,0.3805,Google Ads,Transfer
20405,2024-04-11,2024,Q2,Apr,15,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Retail,Consumer,1,181,0.15,153.85,95.93,57.92,0.3765,Social Media,Digital Wallet
20406,2024-03-12,2024,Q1,Mar,11,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Distributor,Corporate,8,147,0.15,999.6,638.93,360.67,0.3608,Direct,Digital Wallet
20407,2024-12-13,2024,Q4,Dec,50,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Retail,Consumer,15,1299,0.1,17536.5,12751.8,4784.7,0.2728,Direct,Digital Wallet
20408,2024-03-02,2024,Q1,Mar,9,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Distributor,Corporate,10,619,0.1,5571.0,4126.43,1444.57,0.2593,Social Media,Digital Wallet
20409,2024-12-15,2024,Q4,Dec,50,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Consumer,3,398,0.05,1134.3,652.22,482.08,0.425,Affiliate,Digital Wallet
20410,2024-11-01,2024,Q4,Nov,44,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Online,Corporate,10,271,0.0,2710.0,1907.33,802.67,0.2962,Email,Card
20411,2024-02-16,2024,Q1,Feb,7,South,Florida,Miami,Accessories,Headphones,SoundMax,Retail,Corporate,17,1052,0.15,15201.4,8362.18,6839.22,0.4499,Direct,Digital Wallet
20412,2024-03-29,2024,Q1,Mar,13,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Online,Corporate,21,531,0.1,10035.9,6724.7,3311.2,0.3299,Affiliate,Card
20413,2024-01-05,2024,Q1,Jan,1,South,Texas,Dallas,Accessories,Mouse,ClickPro,Online,Small Business,8,447,0.1,3218.4,1983.11,1235.29,0.3838,Affiliate,Cash
20414,2024-12-05,2024,Q4,Dec,49,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Corporate,12,322,0.05,3670.8,2352.34,1318.46,0.3592,Email,Card
20415,2024-01-29,2024,Q1,Jan,5,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Distributor,Corporate,5,942,0.15,4003.5,2998.97,1004.53,0.2509,Email,Card
20416,2024-04-12,2024,Q2,Apr,15,West,Colorado,Denver,Accessories,Mouse,ClickPro,Online,Corporate,20,745,0.05,14155.0,8289.31,5865.69,0.4144,Social Media,Card
